longi;lat;address;type;classOf
-46415317;-23491745;MARFIM VEGETAL,R,108;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46770652;-23655166;GASTAO RAUL DE FOURTON BOUSQUET,R,377;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46492026;-23569122;ELZA DOS ANJOS NEVES,R,22;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46643925;-23678053;SANTO AFONSO,AV,419;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46695932;-23771089;JUVENAL HUDSON FERREIRA,DR,R,13;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46773193;-23698470;MANUEL VITOR DE JESUS,R,811;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46383921;-23510992;ITAJUIBE,R,1910;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46667627;-23681896;SAMUEL ARNOLD,R,596;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46479070;-23531063;NICOLO TARTAGLIA,R,45;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46700848;-23774554;CARUANENSE,R,186;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46755627;-23628223;CANORI,R,190;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46729127;-23450292;BARRA DA FORQUILHA,R,38;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46499798;-23595329;TAIOBEIRAS,R,125;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46708567;-23461060;ENCRUZILHADA DO SUL,R, 220;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46491139;-23506953;SAO MIGUEL,AV,4331;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46654242;-23463714;PERI RONCHETTI,AV,914;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46509419;-23610050;IACAPE,R,302;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46687124;-23714602;GONCALO DE P GOMES,AV,285;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46727222;-23434719;ARROIO DA PALMA, R., 67;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46411973;-23520752;JOSE MARIA ALVES DE DEUS,R,288;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46417361;-23526226;NORDESTINA,AV,5593;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46439198;-23596771;SIMAO NUNES,R,31;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46801990;-23437710;R, DALVA DE OLIVEIRA, 72;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46779105;-23678650;JOAO ROBALO,R,,64;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46412487;-23557468;MACABU,R,35;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46530048;-23497050;JURITI PIRANGA,R,195;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46783270;-23592156;ANGELO APARECIDO DOS SANTOS DIAS,R,331;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46479426;-23525972;REBELO DA SILVA,R,121;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46704884;-23817071;DOMENICO LANZETTI,R,S/N;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46714272;-23831937;CONDE DE LANCASTRE,R,214;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46658281;-23681766;CLAUDIA MUZIO,R,163;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46492813;-23611267;JOAO LOPES DE LIMA,R,1151;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46586576;-23618822;CARLOS MAURO,R,114;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46656674;-23689678;PEDRO FERNANDES ARAG+O,R,305;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46714580;-23852083;BATISTA FALCIDIO,R,84;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46408327;-23499849;JOSE ALEXANDRE MACHADO,R,541;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46511171;-23593128;JIM CLARK,R,10C;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46398068;-23553491;FELICIANO DE MENDONCA,R,496;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46747763;-23688286;MARIA JOSE DE SOUZA, R,190;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46754586;-23676735;CAPAO REDONDO,R,175;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46505411;-23550329;EMBIRATAI,R,201;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46503094;-23571695;LATINOS,DOS,AV,205;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46442705;-23631626;MIGUEL FERREIRA DE MELO,AV,497;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46756017;-23673519;AUDALIO GONCALVES DOS SANTOS,R,158;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46494531;-23598225;ENGENHO NOVO,AV,120;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46491950;-23586723;AUGUSTO FERREIRA RAMOS,R,9;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46684257;-23769114;JOSE DE OLIVEIRA RAMOS,GEN,R,275;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46684257;-23769114;JOSE DE OLIVEIRA RAMOS,GEN,R,275;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46491812;-23518051;BRENO ACIOLI,R,440;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46669299;-23661623;ANTONIO GIL,R,721;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46774783;-23657315;CARLOS LACERDA,AV,3093;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46784861;-23731257;FUNCIONARIOS PUBLICOS,DOS,AV,13;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46688593;-23538231;SARAMENHA,R,61;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46684441;-23449865;IBIRAIARAS,R,21;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46491369;-23489353;LAJEDO,R, 123;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46631123;-23502852;BRAS LEME,AV,2945;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46592109;-23596241;ALVARO FRAGOSO,R,480;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46702844;-23728583;CONTOS AMAZONICOS, R,1;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46487125;-23552008;SYLVIO TORRES,AV,313;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46444324;-23553435;MURMURIOS DA TARDE,R,30;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46430727;-23542382;OSVALDO DE OLIVEIRA,PROF,AV,610;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46684651;-23587193;SALVADOR CARDOSO,R,177;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46582750;-23460688;ANTONIO CESAR NETO,R,387;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46760716;-23572294;BERNARDO GUERTZENSTEIM,DR,R,45;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46516773;-23499804;AUGUSTO CORREIA LEITE,R,538;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46678803;-23528532;TURIASSU,R,1765;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46628381;-23703572;DENIS FURTEL, R,108;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46641340;-23474762;VALORBE,R,80;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46793942;-23692723;LUAR DO SERTAO,R,980;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46699060;-23923044;ESTRADA DA LIGACAO,S/N;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46438874;-23540016;SILVIO BARBINI,R,40;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46463514;-23519997;AUGUSTO ANTUNES,R,1631;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46592646;-23644407;CARLOS LIVIERO,AV,566;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46690743;-23553241;PURPURINA,R,280;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46611643;-23537638;SAMPSON,R,61;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46486454;-23544372;FRANCISCO DE TOLEDO,PE,AV,545;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46662482;-23696179;MATSUICHI WADA,R,393;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46684432;-23472919;RUI DE MORAIS APOCALIPSE,R,2;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46687614;-23620298;OSCAR GOMES CARDIM,R,134;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46623105;-23462448;JOSE VICENTE,DR,R,39;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46744384;-23865987;ESTRADA ENGENHEIRO MARSILAC,14487;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46655108;-23486165;OSCAR DE MOURA LACERDA,ENG,R,231;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46669143;-23631377;VIAZA,R,100;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46627033;-23714154;SAUDE,ESTR, DA  47;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46505721;-23517253;JAMES TORRES,AV,600;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46670704;-23591938;JACQUES FELIX,R,499;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46645847;-23628304;CECI,AV, 2249;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46605140;-23611558;BELGRADO,R,513;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46712506;-23494420;DOMINGOS COELHO,PCA,5;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46579509;-23553466;SERRA DE JAIRE,R,1480;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46597303;-23550412;TAQUARI,R,549;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46781040;-23431151;LUIS VAS DE CAMOES,PCA, 35;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46794300;-23440514;ALBERTO CALIX,R,55;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46479676;-23572403;VERISSIMO DA SILVA,R,135;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46714514;-23578630;LADISLAU ROMAN,R,410;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46624901;-23555872;LEOPOLDO MIGUEZ,R,327;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46677104;-23868692;EDUARDO COLLIER FILHO,R,14;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46709942;-23454427;MIRACI,R,94;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46485238;-23591099;SIBALDO LINS,R,146;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46734070;-23654179;ANTONIO DA MATA JUNIOR,R,943;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46735974;-23665889;PHILIPPE DE VITRY,R,282;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46591970;-23538342;CLEMENTINO, DR., R 200;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46625037;-23597117;SANTA CRUZ,R,1181;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46641152;-23525540;PENA,TTE,R,8;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46469092;-23624841;ARISTIDES RICARDO,DR,R,313;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46610979;-23570025;D PEDRO I,AV,594;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46435159;-23526871;IBIAJARA,R,804;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46718678;-23617574;SILVEIRA SAMPAIO,R,660;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46725687;-23612004;PASQUALE GUALUPPI,R,951;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46726870;-23616256;MELCHIOR GIOLA,R,300;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46726602;-23829632;MARIO TRAPE,R,100;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46620487;-23525505;OLARIAS,DAS,R,503;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46761901;-23662596;BENEDITO MATARAZZO,DR,R,371;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46516140;-23615705;BOLEADEIRAS,R,127;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46748242;-23562617;JOAO LUIS MATEUS,R,34;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46436015;-23493689;CUMARU,R, 14;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46705295;-23609426;MELGA´?¢O, BR,DE,R,339;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46794837;-23601401;VATICANO,AV,69;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46483642;-23502679;PAULO BIFANO ALVES,R,764;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46756881;-23408918;JOAO GONCALVES DE LIMA,VIG,PCA,239;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46787208;-23430851;ANHANGUERA,ROD KM 24,5/PIERRE RENOIR,100;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46749380;-23637526;FRANCISCO SOARES,R,81;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46491452;-23537205;HENRIQUE JACOBS,R,269;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46609987;-23648697;FRANCOIS BUNEL,R,194;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46448270;-23594489;RAGUEB CHOHFI,AV,3826;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46720086;-23531253;BERGSON,R, 52;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46785683;-23660664;RODRIGO SANCHES,D,AV,700;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46761473;-23691547;BARONESA,DA,ESTR,1000;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46568585;-23476599;EDU CHAVES,AV,1197;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46791828;-23675312;ERNESTO SOARES FILHO,R,301;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46748702;-23679004;DANIEL KLEIN,R,211;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46639529;-23627897;JACOPO BASSANO,R,27;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46737725;-23488279;ANASTACIO,DO,AV (ESQ. R WILLIS ROBERTO BANKS) 2421;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46565487;-23511436;ANTONIO MATIAS DE CAMARGO,SD,R,87;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46576342;-23517069;BENEDITA DORNELLAS CLARO,R,451;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46783715;-23698944;PORTA DO PRADO,R,18;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46431785;-23486749;SILVEIRA PIRES,R,265;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46654057;-23497448;JOSE RANGEL DE CAMARGO,R,500;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46755233;-23634069;MELO COUTINHO,R,260;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46668441;-23744501;FILINTO MILANEZ,R,26;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46545744;-23595810;NOGUEIRA DE NORONHA,DR,R,322;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46413210;-23512525;JOSE PESSOTA,R,80;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46755453;-23656634;MANUEL BORDALO PINHEIRO,R,100;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46408548;-23565628;INACIO PINTO LIMA,R,35;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46397431;-23530138;TRAVESSA A´?¢UCENA DO BREJO,16B (RUA MARILIA);UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46404329;-23602665;LUIS BORDESE,R,63;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46722349;-23775572;SADAMU INOUE,AV,185;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46750228;-23413288;PAVAO,R,36 A;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46417482;-23615510;PEDRO ROMAZZANI, R,03;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46639666;-23549916;BANDEIRA, PRACA DA, 15;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46532173;-23603574;JOSE ESPINHARAS,R,S,400;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46520449;-23604440;CASA GRANDE,ESTRADA,DA,1258;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46458160;-23626059;CINIRA POLONIO,R,33;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46483161;-23598904;ANGELO CANDIA,R,1058;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46613876;-23656814;ATILIO SELVA,R,10;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46608586;-23590488;VICENTE DA COSTA,R,289;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46593417;-23613340;ESTRADA DAS LAGRIMAS,1403;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46510233;-23614844;PALMEIRA BACARA,R,36;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46701438;-23646948;ITU,CONDE,R,359;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46749595;-23495471;FABIO DE ALMEIDA MAGALH+ES,R,494;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46457302;-23630863;BANDEIRA DO ARACAMBI,S/N;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46495470;-23616210;EDGAR LOURENCO PINTO,SGTO,R,116;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46627859;-23550525;FREDERICO ALVARENGA,R,259;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46710820;-23742904;CARLOS OBERHUBER,AV,659;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46653925;-23603931;INDIANOPOLIS,AV,650;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46698956;-23454234;EUVALDO AUGUSTO FREIRE,R,20;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46446369;-23509507;MARIA SANTANA,AV,101;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46458194;-23492071;FIDELIS MOTA,FREI,R, 1001;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46765667;-23688703;CARMELO CALI,R,26;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46388881;-23522284;CONJUNTO DA PAZ,R, 39 H;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46459734;-23559060;CACHOEIRA DA ILHA,R,355;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46503148;-23605480;VILANOVA ARTIGAS,ARQ,AV,1071;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46470226;-23503504;ARRAIAL DE SANTA BARBARA, R,996;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46550313;-23510474;GABRIELA MISTRAL,AV,1168;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46694183;-23612577;CHARLES COULOMB,R., 80;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46639702;-23678589;CUPEC´?¢, AV.5185;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46419870;-23478834;KUMAKI AOKI, AV., 785;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46567861;-23495949;BALTHAZAR FIDELIS, R., 258;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46639726;-23699031;PROF. CARDOZO DE MELLO NETOAV., 674;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46392103;-23486013;RIO MANUEL ALVES, R., 57;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46646722;-23698200;DOS ANIQUIS, R., 3;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46661045;-23685019;EDUARDO PEREIRA RAMOS, AV., 810;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46717684;-23434929;ELISIO TEIXEIRA LEITE,AV,7703;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46459925;-23485842;GRAZIELE BALDAK GOMES,R, 36;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46454984;-23490672;ADAO MANOEL DA SILVA,R, 16;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46609796;-23448621;ANTONIO JOAQUIM DE OLIVEIRA, R,220;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
